REPORTING_YEAR,CHEM_NAME,REL_EST_AMT,CARCINOGEN,CLEAN_AIR,LIST_3350,PFAS_IND,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,ZIP_CODE,REGION,TOTAL_RELEASE
2021,Chromium,174,N,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,174
2015,Manganese compounds,1.58,N,Y,N,0,13TH & BRADDOCK AVE C/O USS,BRADDOCK,ALLEGHENY,PA,15104,3,1.58
2018,Benzo[g h i]perylene,0,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,
2018,Hydrogen fluoride,0,N,Y,N,0,26 RICH HILL RD,CHESWICK,ALLEGHENY,PA,15024,3,0
2018,Hydrogen fluoride,587,N,Y,N,0,26 RICH HILL RD,CHESWICK,ALLEGHENY,PA,15024,3,587
2015,Nickel,0.29,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,0.29
2021,Methanol,0,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2020,Arsenic compounds,0,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0
2016,Dimethyl phthalate,26,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,26
2020,Cobalt,0,Y,Y,N,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,
2020,Cobalt,2,Y,Y,N,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,2
2019,Lead,0.056,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,0.056
2015,N N-Dimethylformamide,5,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,
2020,Manganese  And Manganese Compounds,5,N,Y,N,0,1967 EASTERN AVE,VERONA,ALLEGHENY,PA,15147,3,
2018,Sodium nitrite,0,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2021,Lead,0,Y,Y,Y,0,700 SECO RD,MONROEVILLE,ALLEGHENY,PA,15146,3,
2015,Toluene,1756,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,1756
2018,Cyclohexane,150,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,150
2019,Naphthalene,11,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,11
2017,Manganese compounds,0,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2021,2 4-Dinitrotoluene,8,Y,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,8
2016,Anthracene,190,N,N,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,190
2021,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),246,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,246
2018,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),35003,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,35003
2015,Lead,22,Y,Y,Y,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,22
2016,Chromium,0,N,Y,Y,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2016,Nickel,0,Y,Y,Y,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2016,Nickel,26,Y,Y,Y,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,26
2016,Xylene (mixed isomers),0,N,Y,Y,0,128 FIRST ST,PITTSBURGH,ALLEGHENY,PA,15238,3,0
2015,Manganese compounds,407,N,Y,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,407
2017,Dibenzofuran,0,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,0
2017,Dibenzofuran,1,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,1
2020,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),23290,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,23290
2020,Dichloromethane,5925,Y,Y,Y,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,5925
2020,Nickel,5.732,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,5.732
2017,Cobalt,0,Y,Y,N,0,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,PA,15135,3,
2019,Manganese  And Manganese Compounds,374,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,374
2017,Lead compounds,0,N,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,
2020,Hydrogen fluoride,173.46,N,Y,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,173.46
2016,Benzene,112,Y,Y,Y,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,112
2016,Benzene,885,Y,Y,Y,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,885
2018,Benzene,190,Y,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,190
2021,n-Butyl alcohol,869,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,869
2018,Lead,0,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0
2021,Nickel  And Nickel Compounds,0,Y,Y,Y,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Lead compounds,0,N,Y,Y,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Lead compounds,2.509,N,Y,Y,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,2.509
2018,Nickel,51.89,Y,Y,Y,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,51.89
2021,Polycyclic aromatic compounds,0,Y,Y,N,0,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,0
2015,Chromium,0,N,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2017,Certain glycol ethers,52,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,52
2018,Naphthalene,65,Y,Y,N,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,65
2019,Methyl methacrylate,0,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2016,Cyclohexane,400,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,400
2017,Copper,5063,N,N,N,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,5063
2020,Manganese  And Manganese Compounds,801,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,801
2018,Chromium,0,N,Y,Y,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2018,Chromium,0.03,N,Y,Y,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0.03
2021,1 2 4-Trimethylbenzene,750,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,
2021,Toluene,6,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,6
2021,Vanadium compounds,0.2,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0.2
2016,Naphthalene,0,Y,Y,N,0,2620 NEVILLE ROAD,PITTSBURGH,ALLEGHENY,PA,15225,3,
2015,Benzene,13000,Y,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,13000
2015,Benzene,21000,Y,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,21000
2018,Xylene (mixed isomers),135,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,135
2016,Hydrogen fluoride,198.5,N,Y,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,198.5
2019,Chromium,0,N,Y,Y,0,726 BELL ST,CARNEGIE,ALLEGHENY,PA,15106,3,
2017,Diisocyanates,0,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,
2018,Styrene,4069,Y,Y,N,0,345 OAK RD,GIBSONIA,ALLEGHENY,PA,15044,3,4069
2017,Toluene,1513,N,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1513
2021,Ammonia,298256,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,298256
2019,Chromium compounds (except for chromite ore mined in the Transvaal Region),23,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,23
2019,Lead,78,Y,Y,Y,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,78
2021,Dazomet,0,N,N,N,0,3499 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2019,Xylene (mixed isomers),136,N,Y,Y,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,136
2016,Ethylene,0,N,N,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2017,Cumene,65,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,65
2018,Propylene,1826,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1826
2015,Ammonia,3040,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,3040
2018,Dicyclopentadiene,210,N,N,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,210
2016,Styrene,180,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,180
2015,Cobalt,3.98,Y,Y,N,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,3.98
2018,Copper,987,N,N,N,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,987
2019,Manganese compounds,14,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,14
2019,Manganese,34.039,N,Y,N,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,34.039
2016,Lead compounds,0,N,Y,Y,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,
2018,Phthalic anhydride,1774,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1774
2015,Toluene,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2015,Toluene,1576,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,1576
2017,Isoprene,0,Y,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,
2019,Ethylene glycol,0.2603,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,0.2603
2017,Manganese,0,N,Y,N,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2016,Zinc compounds,4200,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,4200
2017,Zinc compounds,1,N,N,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,1
2021,Lead compounds,0,N,Y,Y,0,300 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,0
2020,Dimethyl phthalate,5100,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,5100
2021,Vanadium compounds,9,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,9
2021,Vanadium compounds,29,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,29
2016,1 2 4-Trimethylbenzene,11,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,11
2015,Zinc compounds,1400,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,1400
2017,Methyl isobutyl ketone,0,Y,Y,Y,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,0
2021,Benzene,20620,Y,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,20620
2016,Xylene (mixed isomers),9833,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,9833
2017,Methanol,0,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2015,Methanol,98,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,98
2017,Anthracene,1,N,N,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,1
2015,Methyl methacrylate,300,N,Y,N,0,STATE RT 837 PO BOX 567,WEST ELIZABETH,ALLEGHENY,PA,15088,3,300
2017,Propylene,720,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,720
2020,Naphthalene,10,Y,Y,N,0,300 TANKER ROAD #4257,CORAOPOLIS,ALLEGHENY,PA,151084257,3,10
2015,Copper compounds,21,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,21
2019,1 2 4-Trimethylbenzene,679,N,N,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,679
2020,Chromium compounds (except for chromite ore mined in the Transvaal Region),55,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,55
2020,Hydrogen fluoride,7,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,7
2019,Nickel,54.62,Y,Y,Y,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,54.62
2018,Tetrachloroethylene,2709,Y,Y,Y,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,2709
2017,Nickel,0,Y,Y,Y,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2015,Cyclohexane,190,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,190
2019,Methanol,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2021,Barium  And Barium Compounds,56.47,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,56.47
2021,Cobalt,0.74,Y,Y,N,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,0.74
2021,Toluene,1787,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,1787
2018,Copper  And Copper Compounds,92,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,92
2019,Styrene,2043,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,2043
2017,Chloroform,0,Y,Y,Y,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Hydrogen fluoride,0,N,Y,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,
2015,Chlorine,5,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,
2020,Dicyclopentadiene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2016,Ethylbenzene,80,Y,Y,N,0,2620 NEVILLE ROAD,PITTSBURGH,ALLEGHENY,PA,15225,3,80
2020,Polycyclic aromatic compounds,0,Y,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2020,Aluminum (fume or dust),0,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2020,Aluminum (fume or dust),148017,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,148017
2017,Styrene,35,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,35
2019,Lead  And Lead Compounds,0,N,Y,Y,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,
2018,Cumene,6,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,6
2018,Lead compounds,0.0004,N,Y,Y,0,600 MAYER STREET,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0.0004
2016,Xylene (mixed isomers),250,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,250
2016,Xylene (mixed isomers),190,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,190
2020,Chromium,1,N,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,1
2018,Nickel,1.35,Y,Y,Y,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,1.35
2018,1 2 4-Trimethylbenzene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2021,Manganese,228,N,Y,N,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,228
2015,Phosphorus (yellow or white),250,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2017,Lead compounds,224,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,224
2020,Lead,124,Y,Y,Y,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,124
2021,Benzo[g h i]perylene,0,N,Y,N,0,2 PRESTLEY ROAD,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0
2016,Copper,10,N,N,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,10
2016,Chromium compounds (except for chromite ore mined in the Transvaal Region),8.1,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,8.1
2019,Methyl methacrylate,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2019,Toluene,6160,N,Y,N,0,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,PA,15146,3,6160
2020,Methanol,284,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,284
2017,Lead,5,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,5
2015,Nickel,2,Y,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,2
2017,Lead compounds,0,N,Y,Y,0,601 W SEVENTH AVE,HOMESTEAD,ALLEGHENY,PA,15120,3,
2017,Triethylamine,72,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,72
2020,Chromium compounds (except for chromite ore mined in the Transvaal Region),4.8,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,4.8
2021,1 2 4-Trimethylbenzene,17,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,17
2020,Ethylbenzene,1801,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,1801
2018,Mercury compounds,0.03,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.03
2016,Nickel,0,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2016,Polycyclic aromatic compounds,0.32,Y,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.32
2015,Dioxin and dioxin-like compounds,0,Y,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2015,Xylene (mixed isomers),434.7,N,Y,Y,0,918 RT 910,INDIANOLA,ALLEGHENY,PA,15051,3,434.7
2019,Hydrogen fluoride,16,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,16
2019,Hydrogen fluoride,1611,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,1611
2017,Phthalic anhydride,1842,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1842
2015,Zinc compounds,924,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,924
2019,Nitrate compounds (water dissociable; reportable only when in aqueous solution),1294,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1294
2015,Styrene,41,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,41
2016,Benzo[g h i]perylene,0,N,Y,N,0,2620 NEVILLE ROAD,PITTSBURGH,ALLEGHENY,PA,15225,3,
2017,Lead,0,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2016,Styrene,6850,Y,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,6850
2015,Methanol,19334,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,19334
2016,Propylene,660,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,660
2017,Toluene,307,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,307
2020,Nitric acid,531,N,N,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,531
2019,Benzo[g h i]perylene,0,N,Y,N,0,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,0
2020,Nickel,2.4,Y,Y,Y,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,2.4
2017,Manganese,0,N,Y,N,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2015,Styrene,125,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,125
2015,Dicyclopentadiene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2020,Chromium,0.34,N,Y,Y,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,0.34
2019,Nickel,0,Y,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2016,Polycyclic aromatic compounds,10,Y,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,10
2019,Styrene,36,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,36
2020,Manganese,26,N,Y,N,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,26
2018,Xylene (mixed isomers),350,N,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,350
2019,Mercury  And Mercury Compounds,0.8,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,0.8
2017,Methyl isobutyl ketone,33,Y,Y,Y,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,33
2017,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),27000,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,27000
2019,Toluene,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2017,Hydrogen fluoride,1251,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,1251
2019,Certain glycol ethers,2661,N,Y,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,2661
2017,Dimethyl phthalate,0,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,
2017,Toluene,52.75,N,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,52.75
2020,Toluene,734,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,734
2015,Chromium compounds (except for chromite ore mined in the Transvaal Region),5,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,
2021,Styrene,9,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,9
2015,1 2 4-Trimethylbenzene,92,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,92
2016,Naphthalene,836,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,836
2016,Lead,0,Y,Y,Y,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2017,Mercury,3.3,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,3.3
2015,Lead compounds,0.1,N,Y,Y,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,0.1
2020,Copper compounds,7,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,7
2019,Nickel compounds,0,Y,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0
2015,Ethylbenzene,0.1,Y,Y,N,0,918 RT 910,INDIANOLA,ALLEGHENY,PA,15051,3,0.1
2015,Anthracene,4,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,4
2019,Ethylene,9316,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,9316
2019,Ethylbenzene,12,Y,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,12
2016,Certain glycol ethers,196,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,196
2019,Nickel,0,Y,Y,Y,0,301 4TH AVE,MCKEESPORT,ALLEGHENY,PA,15132,3,0
2021,Methyl isobutyl ketone,11,Y,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,11
2020,Styrene,26,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,26
2017,Chromium,0,N,Y,Y,0,1101 MURIEL ST,PITTSBURGH,ALLEGHENY,PA,15203,3,
2018,Certain glycol ethers,5.27,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,5.27
